NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
2017,2564,1,10028,4004,13446,1,2504009,25,2,22,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCDBCECE,1011100.0,DADACCADABEDBCDCACBEEBDBDED,000001001011910099101101100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,46.1,60.2,50.0,75.5,77.0,65.0,80.0,74.0,70.0,75.0,41.4,41.7,40.0,40.0,50.0,30.0,B,C,D,B,B,B,C,D,C,A,D,A,D,D,B,D,A,C,C,H,A,F,B,A,25.0,B,A,C,A,A,B,B,B,E,E,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,26,M,2009.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ABDEEECC,100.0,DBEDBCAEADADBCDECABDDEDEBAC,001011011101910199110000010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,43.8,19.7,12.5,30.5,55.0,75.0,50.0,6.0,30.0,0.0,51.8,50.0,61.7,20.0,65.0,100.0,C,C,B,B,B,B,D,D,C,A,A,A,C,C,D,C,C,C,C,A,A,C,A,A,25.0,B,A,B,C,B,C,C,A,E,F,5.0,4.0,3.0,4.0,5.0,6.0,3.0,5.0,5.0,6.0,2.0,3.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,8.0,8.0,5.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,8.0,4.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2010.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EDBBEEDE,110100.0,AAECBCACABEDDAAEDCBDEBBBEEB,101111001011901199111101000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.3,56.1,37.5,84.0,73.0,65.0,75.0,95.0,75.0,100.0,60.4,62.5,48.3,70.0,75.0,0.0,D,C,B,C,C,C,B,D,C,A,A,A,D,B,B,G,C,C,A,A,A,B,A,A,25.0,B,A,B,C,A,C,C,A,H,A,8.0,3.0,8.0,7.0,7.0,3.0,8.0,8.0,1.0,5.0,3.0,5.0,4.0,2.0,6.0,6.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,7.0,7.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,21,F,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECABDEAD,1010111.0,DAEEBCBDCDEDBCBCAEDDABCADED,001011000111910099010100100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,54.3,71.5,62.5,85.0,75.0,75.0,75.0,95.0,75.0,100.0,48.5,41.7,86.7,100.0,70.0,90.0,C,C,C,D,B,C,E,D,D,A,A,A,B,C,B,B,B,D,A,A,A,B,A,A,25.0,A,A,B,C,A,B,E,D,A,A,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,24,F,2010.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CDDBCEDE,10011100.0,EAEBCCBDBDEDBCAACCBDEBBABDE,001001000111911099111100001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,51.1,60.2,50.0,75.5,79.0,75.0,80.0,72.0,60.0,75.0,48.0,50.0,36.7,30.0,80.0,0.0,C,C,C,B,B,B,B,D,C,A,C,A,B,C,B,F,B,B,A,A,A,B,B,A,25.0,B,A,B,C,A,A,B,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,4.0,1.0,6.0,6.0,4.0,4.0,1.0,1.0,5.0,4.0,6.0,7.0,8.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,8.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DAECCEAD,1111.0,AAECCCBEAEAECCAECEACCBDBCCC,101101011000911199000101000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,50.7,65.6,50.0,89.0,80.0,80.0,80.0,98.0,90.0,100.0,45.7,45.8,45.0,70.0,65.0,0.0,D,D,C,E,A,B,A,D,D,A,B,A,D,D,D,A,C,C,A,A,A,F,B,A,23.0,A,A,A,K,A,C,E,E,A,F,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,6.0,4.0,6.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2009.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCCBCEAD,11011111.0,AAECBDDDAADBBCDECCDEABDBDDB,101110101000910199000101100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,55.9,73.1,87.5,51.5,53.0,65.0,50.0,50.0,70.0,45.0,50.2,45.8,75.0,70.0,65.0,90.0,C,D,C,B,B,D,C,D,B,A,D,A,E,D,B,F,C,E,B,A,A,A,A,A,25.0,B,A,A,C,A,B,B,B,G,F,4.0,4.0,2.0,4.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,7.0,7.0,5.0,4.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,21,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CBDBCEAD,10011111.0,DAEABCDDAAEDECEDEADDBEBCDDA,001011101011910099010000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,555.0,45.1,56.2,75.0,28.0,56.0,80.0,50.0,0.0,0.0,0.0,41.4,41.7,40.0,30.0,0.0,90.0,D,C,C,C,D,B,D,D,,A,D,A,E,C,B,C,A,B,A,A,A,F,A,A,25.0,A,A,B,B,A,C,C,E,H,F,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,5.0,5.0,8.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,22,F,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABCEDD,11011101.0,AAECACACABDDECECAEBDDDEBECB,101101001001910099110011000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.3,71.6,75.0,66.5,80.0,80.0,80.0,53.0,65.0,50.0,43.2,45.8,28.3,0.0,65.0,20.0,B,C,C,B,B,D,B,D,C,A,A,A,E,E,B,C,F,B,B,A,A,F,A,A,25.0,B,A,A,G,A,C,D,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,24,F,2010.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBACEDD,1101101.0,DAACBCAEADBDBCDECEDEDBDBCDD,000111011101910199000101000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,49.6,58.3,62.5,52.0,48.0,80.0,40.0,56.0,80.0,50.0,46.7,45.8,51.7,70.0,55.0,30.0,C,D,C,B,B,C,B,D,C,A,A,A,F,E,B,D,F,B,A,A,A,A,A,A,25.0,B,A,B,C,A,D,E,C,B,F,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,7.0,5.0,4.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,29,F,2005.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AABBEEEE,110100.0,DAEABCBEDEEBBAEEAABDEBECCCD,001011010010900199111110000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,41.7,49.9,37.5,68.5,71.0,75.0,70.0,66.0,50.0,70.0,38.9,45.8,0.0,0.0,0.0,0.0,C,C,C,D,C,C,B,D,D,A,D,A,E,D,A,A,B,D,D,A,A,F,A,A,25.0,B,A,B,I,A,B,C,A,A,F,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2010.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECABEEDE,1010100.0,DAEABBCEADEBCCEEAAEDEBAACCB,001010011110910199011100000,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,555.0,333.0,333.0,37.4,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,45.8,23.3,70.0,0.0,0.0,D,C,B,D,B,C,E,D,D,A,A,A,E,E,B,E,C,B,A,A,A,A,A,A,25.0,B,A,B,C,A,E,B,E,A,F,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,8.0,8.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,F,2010.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EAEBCECB,11100.0,DCEDBCAEABEBABEECBCEAEABDBD,011011011010900199000001100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,41.8,50.9,37.5,71.0,67.0,75.0,65.0,75.0,75.0,75.0,38.7,41.7,21.7,0.0,65.0,0.0,A,C,C,A,B,D,B,C,D,A,A,A,D,D,B,D,C,B,A,A,A,A,A,A,25.0,A,A,B,C,A,E,B,E,A,F,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,24,M,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAD,11111111.0,AAECACDEADEDBCADEEEDDAEBEAE,101101111111911099010011011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,74.6,87.6,100.0,69.0,71.0,55.0,75.0,67.0,55.0,70.0,70.2,70.8,66.7,30.0,90.0,80.0,C,C,B,B,A,B,A,D,D,A,A,A,E,D,B,C,A,B,A,A,A,B,B,A,25.0,B,A,A,B,A,E,C,E,E,C,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2012.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCCEEEDD,1000101.0,ACECBDAEAEDBACBECEBDDBEBAEB,111110011000910199110111000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,56.3,50.1,37.5,69.0,71.0,75.0,70.0,67.0,55.0,70.0,58.3,58.3,58.3,40.0,65.0,70.0,D,D,C,B,C,C,C,C,D,A,A,A,D,E,B,F,D,C,B,A,A,F,A,A,25.0,B,A,B,A,A,A,C,D,E,A,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,7.0,4.0,3.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,M,2009.0,2010.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCACCEDD,1001101.0,AABCCCDDABADECEDCCADBADCEDB,100101101001910099010000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,42.3,60.2,50.0,75.5,80.0,80.0,80.0,71.0,75.0,70.0,36.3,33.3,53.3,70.0,80.0,10.0,B,D,B,B,A,B,C,D,B,A,A,A,B,B,B,D,C,E,E,A,A,A,A,A,25.0,B,A,A,C,A,A,C,A,E,A,4.0,6.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,2.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,23,M,2011.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBCEAE,1111110.0,AAECBBAEACCDACECAADDECEEDCA,101110011001910099011010100,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,555.0,555.0,555.0,52.1,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,50.0,80.0,100.0,70.0,70.0,C,D,A,C,C,C,D,D,D,A,D,A,D,D,D,A,D,B,A,A,A,A,A,A,25.0,B,A,B,G,A,C,E,C,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,8.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,4004,13446,1,2504009,25,2,25,F,2010.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BAEBCEDD,11101.0,DADDDBCAADEEBCDEABBCABDDBCD,000000001110910199100100000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,555.0,37.5,47.6,50.0,44.0,88.0,80.0,90.0,0.0,0.0,0.0,34.1,29.2,61.7,90.0,65.0,30.0,,,,,,,,,,A,D,A,E,D,B,E,A,D,A,A,A,B,B,D,25.0,A,A,B,C,A,A,C,A,A,A,4.0,4.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,7.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
